80CSV  	
// AQ6380 OPTICAL SPECTRUM ANALYZER //
40
"CTRWL",1570.000000
"SPAN", 140.000000
"START WL",1500.000000
"STOP WL",1640.000000
"WLFREQ", 0
"REFL", -0.2
"LSCL",10.0
"RESLN",0.200
"CUSTOM RES",0
"AVG",   1
"SMPLAUTO",      0
"SMPL",      14001
"SMPLINTVL",0.0100
"NORMAL"
"SENS LEVEL",-65.0
"MEAS"
"LSUNT",1
"NMSKH","OFF"
"RESCOR",1
"SMOOTH",0
"MEASWL",1
"MODELNAME",AQ6380
"NEBWCAL0",10037
"NEBWCAL1",10037
1507.1200, -60.277
1507.1300, -60.325
1507.1400, -60.404
1507.1500, -60.246
1507.1600, -60.099
1507.1700, -60.055
1507.1800, -59.872
1507.1900, -59.825
1507.2000, -60.042
1507.2100, -60.000
1507.2200, -59.847
1507.2300, -59.695
1507.2400, -59.958
1507.2500, -60.154
1507.2600, -60.334
1507.2700, -60.865
1507.2800, -60.908
1507.2900, -60.998
1507.3000, -61.690
1507.3100, -61.971
1507.3200, -61.733
1507.3300, -61.458
1507.3400, -61.165
1507.3500, -61.283
1507.3600, -61.562
1507.3700, -61.532
1507.3800, -61.464
1507.3900, -61.070
1507.4000, -60.860
1507.4100, -61.201
1507.4200, -61.308
1507.4300, -61.337
1507.4400, -61.439
1507.4500, -61.419
1507.4600, -61.078
1507.4700, -60.905
1507.4800, -61.095
1507.4900, -61.263
1507.5000, -61.327
1507.5100, -61.296
1507.5200, -61.824
1507.5300, -62.066
1507.5400, -61.821
1507.5500, -61.627
1507.5600, -61.320
1507.5700, -61.255
1507.5800, -61.478
1507.5900, -62.093
1507.6000, -61.824
1507.6100, -61.400
1507.6200, -61.426
1507.6300, -61.680
1507.6400, -61.366
1507.6500, -60.805
1507.6600, -60.811
1507.6700, -60.640
1507.6800, -60.427
1507.6900, -60.300
1507.7000, -59.993
1507.7100, -59.905
1507.7200, -59.866
1507.7300, -60.041
1507.7400, -60.341
1507.7500, -60.296
1507.7600, -60.411
1507.7700, -60.390
1507.7800, -60.015
1507.7900, -59.582
1507.8000, -59.608
1507.8100, -59.699
1507.8200, -59.518
1507.8300, -59.291
1507.8400, -59.429
1507.8500, -59.719
1507.8600, -59.809
1507.8700, -59.823
1507.8800, -59.880
1507.8900, -60.181
1507.9000, -60.195
1507.9100, -59.882
1507.9200, -59.633
1507.9300, -59.383
1507.9400, -59.208
1507.9500, -59.252
1507.9600, -59.404
1507.9700, -59.593
1507.9800, -59.847
1507.9900, -60.337
1508.0000, -60.551
1508.0100, -60.279
1508.0200, -60.411
1508.0300, -60.522
1508.0400, -60.446
1508.0500, -60.375
1508.0600, -60.220
1508.0700, -60.374
1508.0800, -60.392
1508.0900, -60.165
1508.1000, -60.188
1508.1100, -60.327
1508.1200, -60.566
1508.1300, -60.720
1508.1400, -60.675
1508.1500, -60.594
1508.1600, -60.263
1508.1700, -60.177
1508.1800, -60.389
1508.1900, -60.085
1508.2000, -59.851
1508.2100, -60.136
1508.2200, -60.277
1508.2300, -60.341
1508.2400, -60.231
1508.2500, -59.901
1508.2600, -59.727
1508.2700, -59.803
1508.2800, -59.931
1508.2900, -59.932
1508.3000, -60.166
1508.3100, -60.401
1508.3200, -60.238
1508.3300, -60.333
1508.3400, -60.485
1508.3500, -60.547
1508.3600, -60.509
1508.3700, -60.538
1508.3800, -60.511
1508.3900, -60.621
1508.4000, -60.990
1508.4100, -61.092
1508.4200, -60.956
1508.4300, -60.537
1508.4400, -60.417
1508.4500, -60.521
1508.4600, -60.393
1508.4700, -60.134
1508.4800, -60.239
1508.4900, -60.381
1508.5000, -59.913
1508.5100, -59.682
1508.5200, -59.741
1508.5300, -59.400
1508.5400, -59.225
1508.5500, -59.171
1508.5600, -59.252
1508.5700, -59.015
1508.5800, -58.701
1508.5900, -58.556
1508.6000, -58.392
1508.6100, -58.436
1508.6200, -58.395
1508.6300, -58.598
1508.6400, -58.742
1508.6500, -58.825
1508.6600, -59.302
1508.6700, -59.461
1508.6800, -59.115
1508.6900, -58.762
1508.7000, -58.827
1508.7100, -59.042
1508.7200, -58.895
1508.7300, -58.999
1508.7400, -59.264
1508.7500, -59.211
1508.7600, -59.067
1508.7700, -58.980
1508.7800, -58.950
1508.7900, -59.013
1508.8000, -58.860
1508.8100, -58.602
1508.8200, -58.636
1508.8300, -58.726
1508.8400, -58.795
1508.8500, -58.802
1508.8600, -58.554
1508.8700, -58.332
1508.8800, -58.250
1508.8900, -58.377
1508.9000, -58.461
1508.9100, -58.246
1508.9200, -58.208
1508.9300, -58.231
1508.9400, -57.988
1508.9500, -58.015
1508.9600, -58.261
1508.9700, -58.464
1508.9800, -58.731
1508.9900, -58.708
1509.0000, -58.703
1509.0100, -58.725
1509.0200, -58.665
1509.0300, -58.543
1509.0400, -58.497
1509.0500, -58.657
1509.0600, -58.653
1509.0700, -58.553
1509.0800, -58.574
1509.0900, -58.646
1509.1000, -58.624
1509.1100, -58.558
1509.1200, -58.616
1509.1300, -58.700
1509.1400, -58.808
1509.1500, -58.906
1509.1600, -58.794
1509.1700, -58.432
1509.1800, -58.192
1509.1900, -58.313
1509.2000, -58.455
1509.2100, -58.472
1509.2200, -58.453
1509.2300, -58.351
1509.2400, -58.301
1509.2500, -58.266
1509.2600, -58.245
1509.2700, -58.311
1509.2800, -58.289
1509.2900, -58.228
1509.3000, -58.379
1509.3100, -58.653
1509.3200, -58.632
1509.3300, -58.491
1509.3400, -58.511
1509.3500, -58.633
1509.3600, -58.795
1509.3700, -59.139
1509.3800, -59.125
1509.3900, -59.029
1509.4000, -59.138
1509.4100, -59.126
1509.4200, -59.087
1509.4300, -58.938
1509.4400, -58.783
1509.4500, -58.718
1509.4600, -58.696
1509.4700, -58.588
1509.4800, -58.542
1509.4900, -58.635
1509.5000, -58.573
1509.5100, -58.250
1509.5200, -58.163
1509.5300, -58.166
1509.5400, -58.111
1509.5500, -57.754
1509.5600, -57.471
1509.5700, -57.412
1509.5800, -57.379
1509.5900, -57.367
1509.6000, -57.318
1509.6100, -57.381
1509.6200, -57.326
1509.6300, -57.323
1509.6400, -57.385
1509.6500, -57.464
1509.6600, -57.623
1509.6700, -57.891
1509.6800, -58.035
1509.6900, -57.923
1509.7000, -57.821
1509.7100, -57.874
1509.7200, -57.850
1509.7300, -57.846
1509.7400, -57.785
1509.7500, -57.810
1509.7600, -57.986
1509.7700, -58.180
1509.7800, -58.134
1509.7900, -57.956
1509.8000, -57.862
1509.8100, -57.634
1509.8200, -57.726
1509.8300, -57.942
1509.8400, -57.929
1509.8500, -57.853
1509.8600, -57.726
1509.8700, -57.661
1509.8800, -57.794
1509.8900, -57.741
1509.9000, -57.705
1509.9100, -57.779
1509.9200, -57.770
1509.9300, -57.714
1509.9400, -57.866
1509.9500, -58.109
1509.9600, -58.130
1509.9700, -58.043
1509.9800, -58.043
1509.9900, -57.994
1510.0000, -58.034
1510.0100, -58.284
1510.0200, -58.231
1510.0300, -58.021
1510.0400, -58.025
1510.0500, -58.035
1510.0600, -58.043
1510.0700, -57.879
1510.0800, -57.582
1510.0900, -57.784
1510.1000, -57.996
1510.1100, -58.052
1510.1200, -58.233
1510.1300, -58.582
1510.1400, -58.695
1510.1500, -58.386
1510.1600, -58.230
1510.1700, -58.309
1510.1800, -58.354
1510.1900, -58.456
1510.2000, -58.449
1510.2100, -58.190
1510.2200, -58.199
1510.2300, -58.418
1510.2400, -58.656
1510.2500, -58.745
1510.2600, -58.658
1510.2700, -58.748
1510.2800, -58.732
1510.2900, -58.391
1510.3000, -58.198
1510.3100, -58.025
1510.3200, -57.972
1510.3300, -57.796
1510.3400, -57.504
1510.3500, -57.596
1510.3600, -57.702
1510.3700, -57.518
1510.3800, -57.531
1510.3900, -57.631
1510.4000, -57.688
1510.4100, -57.900
1510.4200, -57.915
1510.4300, -57.781
1510.4400, -57.652
1510.4500, -57.453
1510.4600, -57.348
1510.4700, -57.442
1510.4800, -57.762
1510.4900, -58.044
1510.5000, -58.089
1510.5100, -57.956
1510.5200, -57.710
1510.5300, -57.482
1510.5400, -57.467
1510.5500, -57.434
1510.5600, -57.200
1510.5700, -57.043
1510.5800, -56.930
1510.5900, -56.917
1510.6000, -56.846
1510.6100, -56.748
1510.6200, -56.779
1510.6300, -56.735
1510.6400, -56.541
1510.6500, -56.478
1510.6600, -56.539
1510.6700, -56.439
1510.6800, -56.291
1510.6900, -56.150
1510.7000, -56.031
1510.7100, -56.131
1510.7200, -56.282
1510.7300, -56.399
1510.7400, -56.427
1510.7500, -56.375
1510.7600, -56.361
1510.7700, -56.404
1510.7800, -56.420
1510.7900, -56.202
1510.8000, -56.133
1510.8100, -56.157
1510.8200, -56.036
1510.8300, -56.090
1510.8400, -56.212
1510.8500, -56.301
1510.8600, -56.223
1510.8700, -56.103
1510.8800, -56.137
1510.8900, -56.159
1510.9000, -56.195
1510.9100, -56.204
1510.9200, -56.201
1510.9300, -56.193
1510.9400, -56.099
1510.9500, -56.085
1510.9600, -56.248
1510.9700, -56.268
1510.9800, -56.289
1510.9900, -56.461
1511.0000, -56.496
1511.0100, -56.510
1511.0200, -56.527
1511.0300, -56.523
1511.0400, -56.571
1511.0500, -56.554
1511.0600, -56.676
1511.0700, -56.749
1511.0800, -56.624
1511.0900, -56.522
1511.1000, -56.497
1511.1100, -56.509
1511.1200, -56.325
1511.1300, -56.227
1511.1400, -56.421
1511.1500, -56.570
1511.1600, -56.490
1511.1700, -56.426
1511.1800, -56.401
1511.1900, -56.387
1511.2000, -56.326
1511.2100, -56.241
1511.2200, -56.241
1511.2300, -56.131
1511.2400, -56.095
1511.2500, -56.087
1511.2600, -56.027
1511.2700, -55.983
1511.2800, -55.875
1511.2900, -55.833
1511.3000, -55.837
1511.3100, -55.766
1511.3200, -55.847
1511.3300, -55.881
1511.3400, -55.756
1511.3500, -55.636
1511.3600, -55.544
1511.3700, -55.571
1511.3800, -55.643
1511.3900, -55.657
1511.4000, -55.650
1511.4100, -55.640
1511.4200, -55.684
1511.4300, -55.712
1511.4400, -55.660
1511.4500, -55.663
1511.4600, -55.541
1511.4700, -55.486
1511.4800, -55.601
1511.4900, -55.722
1511.5000, -55.748
